name,address,subtitle,outputaddress,gcj02_lng,gcj02_lat,wgs84_lng,wgs84_lat
大宁灵石公园-白沙滩,广中西路288号大宁灵石公园内,总签到859人  上海市  景点,上海市静安区广中西路288号大宁街道大宁灵石公园-白沙滩,121.445769,31.277775,121.4411636487799,31.279631037974397
金地∙佘山天境,上海嘉松中路6888弄,总签到345人  上海市  住宅,上海市青浦区嘉松中路6888弄,121.226643,31.129414,121.2222170391545,31.131477549694623
大宁易园,彭江路602号E131室,总签到758人  上海市  住宅,上海市静安区彭江路E131(上海协信星光广场北里),121.458406,31.298426,121.45383069812081,31.30030028574714
上海大学嘉定校区图书馆,嘉定区城中路20号上海大学内,总签到664人  上海市  图书馆,上海市嘉定区城中路20号上海大学嘉定校区,121.249158,31.376677,121.2447199143417,31.37864292921235
东方艺校,长宁区宋园路16号2楼(虹桥路宋园路),总签到204人  上海市  高校,上海市长宁区宋园路16号,121.413897,31.195604,121.40925228917271,31.197458724200313
真北新村一街坊,上海大渡河路2087弄,总签到403人  上海市  楼宇,上海市普陀区大渡河路2087弄真北新村一街坊(西门),121.39711,31.258917,121.39245670407244,31.260739973903714
圣和圣广场,上海市静安区塘沽路766,总签到1117人  上海市  楼宇,上海市静安区塘沽路766号圣和圣广场(东南门),121.48073,31.246456,121.47622905643425,31.24841059126265
恒汇国际大厦,恒丰路568号,总签到1557人  上海市  楼宇,上海市静安区恒丰路568号恒汇国际大厦,121.452505,31.246124,121.44791853512078,31.24800721065374
红星美凯龙全球家居设计博览中心,上海市浦东新区北蔡镇御北路红星美凯龙全球家居设计博览中心(沪南路店),总签到689人  上海市  购物,上海市浦东新区北蔡镇御北路红星美凯龙全球家居设计博览中心,121.560432,31.158588,121.55619350128241,31.1607951252734
曹安公路,上海嘉定区曹安公路,总签到240人  上海市  其他,上海市嘉定区曹安公路,121.261787,31.275745,121.25735290434707,31.277744797742315
苏宁电器(金杨店),浦东新区金桥金杨路755号,总签到35人  上海市  购物,上海市浦东新区金桥金杨路金杨街道,121.576101,31.249073,121.57188168893562,31.251256729460867
上海市进才中学羽山路校区,上海市浦东新区洋泾街道陆家嘴花园(羽山路)陆家嘴花园2期,总签到610人  上海市  中学,上海市浦东新区洋泾街道陆家嘴羽山路陆家嘴花园2期进才中学,121.545978,31.228394,121.54169905888672,31.230539017071212
上海理工大学大礼堂,上海市杨浦区军工路516号,总签到551人  上海市  音乐厅,上海市杨浦区军工路516号上海理工大学,121.545684,31.298871,121.54139837765419,31.300985061882532
美兰湖花园,上海市宝山区罗迎路,总签到330人  上海市  住宅,上海市宝山区罗迎路美兰湖花园,121.352015,31.406196,121.3474045232159,31.408014044531264
新中小区,西诸安浜路405弄2-20号双、425弄1-15号,总签到410人  上海市  住宅,上海市长宁区西诸安浜路405弄2-20号新中小区(北门),121.428973,31.216798,121.424341947332,31.21865534317499
山姆会员商店(浦东店),下南路与华绣路交叉口东北100米,月签到28人  上海市  购物,上海市浦东新区下南路与华绣路山姆会员商店,121.535231,31.186563,121.53092450574464,31.188702953066816
汤臣湖庭花园,罗山路2255弄,总签到679人  上海市  住宅,上海市浦东新区罗山路汤臣湖庭花园,121.574677,31.215556,121.57045854127172,31.21775374269834
港丽餐厅 龙之梦店 Charme Restaurant,长宁区长宁路1018号龙之梦购物中心7楼7210号铺(近凯旋路),总签到3135人  上海市  餐饮,上海市长宁区长宁路1018号龙之梦,121.416629,31.219076,121.41198415778199,31.22092097856748
WOLFGANG PUCK KITCHEN BAR,申迪西路255弄795号,总签到610人  上海市  西餐厅,上海市浦东新区申迪西路255弄795号,121.660545,31.141122,121.65628437887797,31.143298643245544
虹桥河滨花园,长宁路1898弄,总签到441人  上海市  住宅,上海市长宁区长宁路1898弄虹桥,121.412279,31.202338,121.40763275839589,31.204188655606025
龙博公寓,沪南路1168弄(北蔡地铁站2号口步行230米),总签到491人  上海市  住宅,上海市浦东新区沪南路1168弄北蔡龙博公寓(东北门),121.556155,31.179327,121.55190547303796,31.181516128433383
天真蓝照相馆,上海市虹口区哈尔滨路159号(近地铁海伦路站),总签到581人  上海市  生活服务,上海市虹口区哈尔滨路海伦路天真蓝(上海虹口海伦中心店),121.489947,31.259291,121.48547716252337,31.26126680157687
中海万锦城,长兴路180号(上海火车站地铁站1号口步行320米),总签到942人  上海市  住宅,上海市静安区长兴路180号上海火车站地铁站1号口中海万锦城(北门),121.460509,31.251342,121.45594368686702,31.2532409604051
翔泰苑,鹤翔路180弄,总签到814人  上海市  住宅,上海市闵行区鹤翔路180弄翔泰苑(南门),121.407389,31.047651,121.4027541865015,31.0495833717269
浦东新区唐镇小学（分校区）,唐镇唐兴路439号,总签到55人  上海市  小学,上海市唐镇唐兴路439号浦东新区唐镇小学,121.65492,31.206973,121.65066438975379,31.209126466093036
民东公寓,民主东路151弄,总签到232人  上海市  楼宇,上海市嘉定区民东公寓,121.316227,31.293403,121.31170539565106,31.295325504100088
金谊河畔,上海市浦东新区永泰路595弄,总签到1538人  上海市  住宅,上海市浦东新区永泰路595弄金谊河畔(西南门),121.514291,31.140345,121.50991865390152,31.142451404491847
海欣家园,山阳镇龙皓路398弄,总签到512人  上海市  住宅,上海市金山区山阳镇龙皓路398弄,121.348838,30.760407,121.34428953123795,30.76255792360245
智地大厦,程家桥支路201号,总签到278人  上海市  楼宇,上海市闵行区程家桥支路201号智地大厦,121.384025,31.18474,121.37938568839081,31.186604303374768
西郊古北国际别墅,赵巷镇业辉路600弄,总签到215人  上海市  住宅,上海市青浦区赵巷镇业辉路600弄西郊古北国际别墅(南门),121.210393,31.14126,121.205947325646,31.143299340028342
Annvita Tea Boutique（上海IFC商场店）,上海浦东新区世纪大道8号国际金融中心 上海IFC商场地下二层,总签到1194人  上海市  茶艺馆,上海市浦东新区陆家嘴东路8号国际金融中心,121.502073,31.23716,121.49764868089503,31.239181986710417
紫竹,上海市闵行区吴泾镇英特尔公司(东南门)英特尔亚太区研发有限公司,总签到242人  上海市  购物服务,上海市闵行区吴泾镇英特尔公司(南门)英特尔亚太区研发有限公司(西北门),121.45545,31.02239,121.45089046926688,31.024398127131644
绿波家园,三旋路506弄-1-31号,总签到736人  上海市  住宅,上海市浦东新区三旋路506弄1-31号绿波家园(东北门),121.503,31.119377,121.4985890084187,31.121461151393614
东安三村,零陵路411号(东安路地铁站3号口步行140米),总签到260人  上海市  住宅,上海市徐汇区零陵路411号东安路东安三村(东南1门),121.452696,31.190081,121.44811486877434,31.19199111084099
鑫山汇众苑,九亭镇沪亭南路299弄,总签到493人  上海市  住宅,上海市松江区九亭镇沪亭南路299弄鑫山汇众苑(西北门),121.331429,31.123248,121.32688757517609,31.125222972236664
上海师范大学奉贤校区图书馆,海思路100号上海师范大学奉贤校区,总签到2321人  上海市  图书馆,上海市奉贤区海思路100号上海师范大学奉贤校区上海师范大学奉贤校区图书馆,121.519447,30.837657,121.51511793625812,30.839953160532264
鑫都城宝铭苑,莘庄工业区瓶安路1600号,总签到499人  上海市  住宅,上海市闵行区莘庄工业区瓶安路1600号鑫都城宝铭苑(西南1门),121.40013,31.053749,121.39549400834046,31.05567740937651
美兰湖琥珀郡园,上海美艾路177弄,总签到445人  上海市  住宅,上海市宝山区美艾路177弄,121.364134,31.394206,121.35950222188748,31.39600845261504
上海南洋模范中学,零陵路453号,总签到658人  上海市  中学,上海市徐汇区零陵路453号上海南洋模范中学(东南1门),121.451665,31.189706,121.44708129786703,31.19161411810047
南苑公园,上海市嘉定区裕民路,总签到477人  上海市  公园,上海市嘉定区裕民路南苑公园,121.251832,31.37056,121.24739404050275,31.372527730170724
好第坊,东川路865弄,总签到597人  上海市  住宅,上海市闵行区东川路865弄,121.432959,31.015474,121.42835146962096,31.017445459563984
紫竹馨苑,南码头路1378弄,总签到342人  上海市  住宅,上海市浦东新区南码头路1378弄紫竹馨苑(北门),121.513923,31.180526,121.50954596960706,31.18261048206912
辰凯花苑,龙胜路400号,总签到643人  上海市  住宅,上海市金山区龙胜路400号辰凯花苑(东南门),121.33998,30.724878,121.33545339833486,30.72706330092549
金域蔚蓝,海芙路275号,总签到636人  上海市  住宅,上海市金山区海芙路275号金域蔚蓝(东北门),121.345418,30.751425,121.34087742570841,30.75358670636093
梅川新村二街坊,梅岭北路1251弄3~81号,总签到389人  上海市  楼宇,上海市普陀区梅岭北路一二五一弄3-81号梅川新村二街坊(东南门),121.393577,31.241948,121.38892639557567,31.24377956800325
西郊九韵城景平苑,繁兴路1000弄,总签到378人  上海市  住宅,上海市闵行区繁兴路西郊九韵城景平苑,121.289757,31.223108,121.28529425331159,31.22510488974494
上海高岛屋百货,虹桥路1438号,总签到609人  上海市  购物服务,上海市长宁区虹桥路1438号上海高岛屋百货,121.40311,31.197338,121.39846147140926,31.199188934231984
上海市西外外国语学校,文翔路1100号,总签到1346人  上海市  校园生活,上海市松江区文翔路1100号上海市西外外国语学校,121.233495,31.044434,121.22908112416849,31.046550180015874
台湾风味小吃(长乐邨店),长乐路203号(陕西南路地铁站3号口步行480米),总签到169人  上海市  餐饮,上海市黄浦区长乐路203号陕西南路台湾风味小吃(长乐邨店),121.458785,31.220303,121.45421750765684,31.22221208042297
保康里,北京东路756弄,总签到580人  上海市  住宅,上海市黄浦区北京东路756弄保康里(东南门),121.475926,31.238429,121.4714095675067,31.24037369670322
灵岩南路(地铁站),灵岩南路站2号口正北方向10米,总签到390人  上海市  地铁站,上海市浦东新区灵岩南路灵岩南路(地铁站),121.495295,31.148665,121.49085372602217,31.150710282854657
杜鹃园,钦州南路917弄之4-89号,总签到377人  上海市  住宅,上海市徐汇区钦州南路917弄杜鹃园(西北门),121.412637,31.156356,121.40799495599133,31.15823002221866
控江五村小区,永吉路9号西南方向160米,总签到875人  上海市  楼宇,上海市杨浦区永吉路9号西南控江五村小区(西南1门),121.528738,31.28705,121.52440253305248,31.289127379826734
伊卡斯特考试必过圣地,上海奉贤区沿村路,总签到1339人  上海市  未知分类,上海市奉贤区沿村路,121.505831,30.843291,121.50145340440544,30.845543980865862
宝燕壹号(天山店),天山路341号缤谷广场西座4层,总签到623人  上海市  餐饮,上海市长宁区天山路341号缤谷广场(北10门)西座宝燕壹号(缤谷广场店)天山,121.388188,31.211551,121.38354307395988,31.213399342061802
峨山小区,南泉路1211弄之1-21号,总签到737人  上海市  住宅,上海市浦东新区南泉路1211弄1-21号峨山小区(东门),121.524131,31.213352,121.51978648244584,31.21544950342319
欣连苑,新园路251弄1-33号,总签到179人  上海市  住宅,上海市浦东新区欣连苑1-33号欣连苑(西南门),121.6324,31.316173,121.62817117090053,31.318315115896233
"卓悦居第1,2,3,5座",上海市静安区天目西路街道天目西路86上海静安洲际酒店,总签到2481人  上海市  住宅,上海市静安区天目西路街道街道天目西路上海静安洲际酒店卓悦居第1,121.45737,31.24309,121.4527966327744,31.244985310223488
碧云国际社区,黄杨路25,总签到2234人  上海市  住宅,上海市浦东新区黄杨路25号碧云,121.583716,31.240984,121.57950588880362,31.243177401346856
翡翠湾公寓,张杨路2242弄1~6号,总签到418人  上海市  住宅,上海市浦东新区张杨路2242弄1-6号翡翠湾公寓(西南门),121.557313,31.240618,121.55306098310734,31.24277978317582
实业公寓,漕溪北路28号(徐家汇地铁站8号口步行120米),总签到462人  上海市  住宅,上海市徐汇区漕溪北路28号徐家汇实业公寓(东1门),121.437246,31.193246,121.43263052884073,31.195126045513916
梅苑一居,虹梅南路96弄32-94号,总签到195人  上海市  住宅,上海市徐汇区梅苑一居32-94号梅苑一居(南门),121.415479,31.140235,121.41084016236096,31.142119004883547
龙湖郦城,上海嘉定新城双单路1509弄,总签到543人  上海市  住宅,上海市嘉定区嘉定新城双单路龙湖郦城(双单路),121.253273,31.325458,121.24883853391329,31.32744086376476
雪野家园,浦东南路4250弄1-31号,总签到508人  上海市  住宅,上海市浦东新区浦东南路4250弄1号雪野家园(东南门),121.500751,31.183176,121.49632648275657,31.185219907792412
博爱家园,东明路３５５弄１～７０号,总签到411人  上海市  住宅,上海市浦东新区东明路355弄1号博爱家园(西南门),121.510651,31.183696,121.50626207724548,31.185769253696296
张江东区人才公寓,胜利路836弄,总签到506人  上海市  住宅,上海市浦东新区胜利路836弄张江东区人才公寓(西北门),121.701132,31.246798,121.69678777947348,31.248848297492557
古佳苑,新环西路35弄1-32号,总签到131人  上海市  住宅,上海市浦东新区新环西路35弄1-32号古佳苑(北门),121.638133,31.016647,121.63392107674731,31.018931929632817
西藏南路陆家浜路,上海市黄浦区老西门街道陆家浜路1223汉庭优佳酒店(上海西藏南路店),总签到953人  上海市  地点,上海市黄浦区老西门街道陆家浜路汉庭优佳酒店(西藏南路店)西藏南路西藏南路陆家浜路,121.487423,31.213194,121.48294816017982,31.215183392105708
husk restaurant,上海市静安区奉贤路218号,总签到286人  上海市  西餐厅,上海市静安区奉贤路218号,121.457446,31.230189,121.45287395573965,31.232090371752747
上海1号私藏菜静安店,南京西路1856号聚安大厦3楼,总签到1484人  上海市  上海菜,上海市静安区南京西路1856号聚安大厦上海1号私藏菜(静安店),121.443407,31.221842,121.43880132231163,31.22371852022974
安阳小区,安化路470弄之2-16号,总签到1391人  上海市  住宅,上海市长宁区安化路470弄2-16号安阳小区(南2门),121.421051,31.215137,121.41641044179775,31.216987106113464
锦佳苑,延长中路600弄1-41号,总签到412人  上海市  住宅,上海市静安区延长中路600弄1号锦佳苑(西北门),121.449266,31.268421,121.4446695955294,31.270287776903942
益丰新村,益江路299弄1-108号,总签到766人  上海市  住宅,上海市浦东新区益江路299弄1-108号益丰新村(西北门),121.630604,31.198783,121.6263871661263,31.200978541187844
樱花路,上海市浦东新区花木街道白杨路383号麦德龙(上海浦东商场),总签到587人  上海市  未知分类,上海市浦东新区花木街道白杨路浦东镇樱花路,121.552982,31.206303,121.54872279976543,31.20847286889356
昱龙家园,康达路508弄,总签到342人  上海市  住宅,上海市浦东新区康达路508弄,121.597578,31.122491,121.59338554776235,31.124748140921007
金杨园,曹杨九村30-67号,总签到520人  上海市  住宅,上海市普陀区金杨园30-67号金杨园(南1门),121.403498,31.232182,121.39884646039779,31.234016370569147
住嘉佳园,丰庄北路5弄1~50号,总签到293人  上海市  住宅,上海市嘉定区丰庄北路5弄1-50号住嘉佳园(东南2门),121.356458,31.250001,121.35185244955859,31.25186799716347
鹏宏苑,鹏飞路333弄1~37号,总签到350人  上海市  住宅,上海市浦东新区鹏飞路333弄1幢鹏宏苑(西北1门),121.557074,31.171514,121.55282719112509,31.173708740803384
华泾绿苑,华泾镇龙吴路华展路2588号,总签到723人  上海市  住宅,上海市徐汇区华泾镇龙吴路华展路华泾绿苑,121.457976,31.113578,121.45341546455441,31.11553993365698
四季雅苑,花木路1983弄,总签到830人  上海市  住宅,上海市浦东新区花木路1983弄四季雅苑(西南3门),121.568615,31.217439,121.56438705794449,31.219628814015874
仁恒滨江园,浦明路99弄,总签到2191人  上海市  住宅,上海市浦东新区浦明路99弄,121.508006,31.229743,121.50360371007551,31.231786167193434
上尚缘,文翔路3588弄,总签到354人  上海市  住宅,上海市松江区文翔路3588弄上尚缘,121.184163,31.041996,121.1796799445789,31.044048274896376
新泾六村小区,金钟路340弄1~85号,总签到395人  上海市  楼宇,上海市长宁区金钟路340弄1-85号新泾六村小区(北门),121.366481,31.221472,121.36186044360856,31.223337197844668
贝尔新村,杨高中路266弄1-18号,总签到301人  上海市  住宅,上海市浦东新区杨高中路266弄1-18号贝尔新村(东南门),121.596123,31.252544,121.59191944757306,31.254736490240536
白玉小区,曹杨路623弄4~13,总签到365人  上海市  住宅,上海市普陀区曹杨路623弄4-13号白玉小区(东北门),121.416327,31.237639,121.41168030909077,31.239475176987025
芙蓉园,曹杨九村18-29号,总签到312人  上海市  住宅,上海市普陀区曹杨九村18-29号芙蓉园(南门),121.405213,31.233047,121.40056159139385,31.234881121925127
东安公园,中山南二路811号(龙华中路地铁站10号口步行220米),总签到621人  上海市  公园,上海市徐汇区中山南二路811号龙华中路东安公园,121.454354,31.185207,121.44977756799602,31.187123121722042
金碧汇虹苑,金碧路1980弄,总签到797人  上海市  住宅,上海市奉贤区金碧路1980弄金碧汇虹苑(南1门),121.508296,30.971726,121.50391649339748,30.973910982605304
共和国际商务广场,共和新路3699号(彭浦新村地铁站2号口步行120米),总签到1163人  上海市  楼宇,上海市静安区共和新路3699临共和国,121.450248,31.304272,121.44565086496796,31.306126167435938
重新小区,重庆北路216弄2~66号,总签到339人  上海市  住宅,上海市黄浦区重庆北路216弄2-66号重新小区(西南门),121.469839,31.227171,121.46530383481807,31.229104405145726
北巷小区,怒江北路380号,总签到819人  上海市  住宅,上海市普陀区怒江北路380号北巷小区(南门),121.389749,31.236203,121.38510090478024,31.238038924752534
三义坊社区,新闸路1911弄1-17号,总签到571人  上海市  住宅,上海市静安区新闸路1911弄1-17号三义坊(西北1门),121.442082,31.226706,121.43747310764999,31.228577910782484
北方佳苑,永兴路799,总签到512人  上海市  住宅,上海市静安区永兴路799号北方佳苑(西南门),121.46236,31.25126,121.45780003201784,31.25316346181667
京浦花园,沧源路755弄1~125号,总签到185人  上海市  住宅,上海市闵行区沧源路755弄1-125号京浦花园(西南门),121.429428,31.013393,121.42481522380082,31.01536114622948
明佳苑,龙华西路535弄之1-11号,总签到1207人  上海市  住宅,上海市徐汇区龙华西路535弄之1明佳苑(东北门),121.442818,31.176297,121.43821501823102,31.178194746503156
华一新城,古美路1455弄1-84号(虹梅路地铁站2号口步行300米),总签到310人  上海市  住宅,上海市闵行区古美路1455弄1-84号虹梅路华一新城(东北1门),121.399341,31.15906,121.39469596327048,31.160930478482058
罗阳东四村,莲花南路565弄之1-57号,总签到394人  上海市  住宅,上海市闵行区罗阳东四村1-57号罗阳东四村(东北门),121.410169,31.120654,121.40552883972988,31.12254607679932
博三小区,博兴路462弄1~88号,总签到307人  上海市  住宅,上海市浦东新区博兴路462弄1-88号,121.583003,31.265883,121.57879015487315,31.2680649762566
薪火烧肉(源之屋总本店),上海市黄浦区南京东路800号第一百货商业中心3F,总签到405人  上海市  日本料理,上海市黄浦区南京东路街道800号第一百货商业中心3楼,121.474878,31.234923,121.47035840876873,31.236866405204115
百年龙袍蟹黄汤包(总店),七宝老街南大街43号,总签到119人  上海市  餐饮,上海市闵行区七宝老街百年龙袍蟹黄汤包(上海御前街店),121.354398,31.152584,121.34980482308572,31.154501708385503
民乐路100弄,民乐路100弄,总签到152人  上海市  住宅,上海市嘉定区民乐路100弄,121.255749,31.368489,121.25131007672465,31.370456758662243
宜山路701小区,上海桂林路宜山路,总签到713人  上海市  住宅,上海市闵行区桂林路宜山路,121.412027,31.173611,121.40738312416077,31.175475854840457
海棠苑,真北路1902弄-1-65号,总签到340人  上海市  住宅,上海市普陀区海棠苑1-65号海棠苑(西北1门),121.390912,31.24972,121.38626204077066,31.251549242172114
柳营路1025弄,柳营路1025弄1-68号,总签到273人  上海市  住宅,上海市静安区柳营路1025弄1-68号,121.450993,31.262311,121.44640133962312,31.26418392080945
金坤花园,金汇路515弄3~25号,总签到268人  上海市  住宅,上海市闵行区金汇路515弄3-25号金坤花园(北门),121.373058,31.180277,121.36843136417103,31.182154058731417
伟业金锦苑东方丽景,东陆路429弄1-54号(巨峰路地铁站2号口步行470米),总签到744人  上海市  住宅,上海市浦东新区东陆路429弄1幢巨峰路伟业金锦苑东方丽景(东南1门),121.588063,31.280104,121.58385318234868,31.28228271926291
纺欣小区,长寿路518弄17-21号,总签到385人  上海市  住宅,上海市普陀区长寿路518弄17-21号纺欣小区(西门),121.435553,31.240769,121.43093035073825,31.242623982237426
绿景家苑,营口路838弄(翔殷路地铁站3号口步行480米),总签到468人  上海市  住宅,上海市杨浦区营口路838弄翔殷路绿景家苑(西门),121.532194,31.300413,121.52786850029247,31.302494126703134
虹桥馨苑,万航渡路2525,总签到348人  上海市  住宅,上海市长宁区万航渡路2525号虹桥馨苑(西北门),121.405906,31.218541,121.40125598324694,31.22038198187242
永业购物中心,沪青平公路1821,总签到558人  上海市  商场,上海市青浦区沪青平公路1821号永业购物中心,121.283822,31.168169,121.2793733171115,31.170200553476104
太平洋数码广场,上海徐汇区漕溪北路41号(近虹桥路),总签到956人  上海市  广场,上海市徐汇区漕溪北路41号虹桥路太平洋数码(汇嘉大厦店),121.438848,31.192047,121.43423564838632,31.193930158690158
国权路(地铁站),10号线;18号线,总签到991人  上海市  地铁站,上海市杨浦区国权路(地铁站),121.510024,31.289276,121.50562390265411,31.29129931378409
金山卫抗战遗址纪念园,南安路87号,总签到222人  上海市  纪念馆,上海市金山区南安路87号金山卫抗战遗址纪念园,121.322081,30.718411,121.31759516658714,30.720633564585857
安康小区,丹徒路340弄,总签到228人  上海市  住宅,上海市虹口区丹徒路340弄,121.50191,31.256371,121.49748345943974,31.25838391132803
上海戏剧学院附属舞蹈学校,长宁区虹桥路1674号(近水城路),总签到64人  上海市  高校,上海市长宁区虹桥路1674号水城路上海戏剧学院附属舞蹈学校,121.393465,31.199387,121.38881815250056,31.20123863852496
上海交通大学综合体育馆,东川路800号,总签到433人  上海市  综合体育馆,上海市闵行区东川路800号,121.436248,31.023988,121.43164535606664,31.02595917483096
静安晶华园,上海市静安区陕西北路1155弄1-7,总签到655人  上海市  住宅,上海市静安区陕西北路1155弄1-7号静安晶华园(西南门),121.443976,31.23883,121.43937007299154,31.240699693505878
上南公园,德州路198号(成山路地铁站2号口步行270米),总签到562人  上海市  公园,上海市浦东新区德州路198号成山路上南公园,121.498562,31.167109,121.49413093706004,31.169154489988994
盛创企业家园,上海嘉定区嘉罗公路1661弄,总签到226人  上海市  住宅,上海市嘉定区嘉罗公路盛创企业家园,121.274222,31.400255,121.26976621847174,31.40220276900524
绞肉机汉堡,武定路1097,总签到305人  上海市  餐饮,上海市静安区武定路1097号,121.441909,31.229674,121.43729949151341,31.231544233588505
沪二小区,沪东新村81~91号/95~122号/227~229号,总签到534人  上海市  楼宇,上海市浦东新区沪东新村81-91号沪二小区(东2门),121.583432,31.268652,121.57921933322179,31.27083307039212
轮渡广场,人民路隧道与富城路交叉口西北100米,总签到215人  上海市  广场,上海市浦东新区人民路隧道富城路交叉口西北100米轮渡广场,121.502812,31.230577,121.49839091136377,31.23260422895804
航华新村(航新路),航新路50号,总签到600人  上海市  住宅,上海市闵行区航新路航华新村,121.350538,31.171558,121.34595084655122,31.1734723783417
家里的床上,上海徐汇区乐山路,总签到300人  上海市  校园,上海市徐汇区乐山路,121.432416,31.196354,121.42779193634962,31.198225563413512
华园,万航渡路540号,总签到453人  上海市  住宅,上海市静安区万航渡路540号,121.43507,31.225336,121.43044784793003,31.227197370893602
南洋广元公寓,广元西路60号(徐家汇地铁站16号口步行380米),总签到558人  上海市  住宅,上海市徐汇区广元西路60号徐家汇南洋广元公寓(西门),121.435553,31.197121,121.43093414271253,31.198996589291866
融都金桥园,金桥路1221弄1~15号,总签到309人  上海市  住宅,上海市浦东新区金桥路1221弄1-15号融都金桥园(西南门),121.5848,31.255701,121.58058964258018,31.257888492667945
上海凡德汽车销售服务有限公司,浦东新区沪南路2525号(近康花路),总签到427人  上海市  汽车服务,上海市浦东新区沪南路2525号康花路上海凡德汽车销售服务有限公司(BMW),121.56654,31.150702,121.56231397421493,31.15292246983299
淮海花园,淮海西路288弄之1-5号,总签到865人  上海市  住宅,上海市长宁区淮海花园之1淮海花园(东南门),121.429558,31.200062,121.42492924502058,31.201928102051042
新西宫服饰礼品城,东新路347号(曹杨路地铁站8号口步行50米),总签到435人  上海市  购物,上海市普陀区东新路347号曹杨路新西宫服饰礼品城,121.423876,31.239668,121.41923636805852,31.241509248465587
菊园别墅二区,园区路301弄1-358号,总签到231人  上海市  住宅,上海市嘉定区园区路301弄1-358号,121.206481,31.320996,121.20201425129773,31.322947631671376
凤城花园,江浦路1538-1号附近,总签到244人  上海市  住宅,上海市杨浦区江浦路1538号凤城花园(西南2门),121.51801,31.277312,121.51363914019461,31.27936357475444
三门路(地铁站),淞沪路718号东北方向90米,总签到255人  上海市  地铁站,上海市杨浦区淞沪路718号,121.507585,31.311877,121.50317423034844,31.31388419057794
贵都新村贵峰苑,颛桥镇都市路3635弄,总签到1261人  上海市  住宅,上海市闵行区颛桥镇都市路3635弄贵都新村贵峰苑(东门),121.401154,31.082605,121.3965154330366,31.084516875000944
星光摄影器材城鲁班路店,卢湾区鲁班路300号(近斜土路),总签到1683人  上海市  购物,上海市黄浦区鲁班路300号斜土路星光摄影器材城,121.474478,31.20337,121.46995980420716,31.20532720331015
上海市税务局卢湾区分局,上海斜土路313号,总签到250人  上海市  楼宇,上海市黄浦区,121.48442,31.231661,121.47993305773726,31.233632942463352
腾飞广场,徐汇区天钥桥路333号腾飞大厦内(近南丹东路),总签到1208人  上海市  广场,上海市徐汇区天钥桥路333号腾飞大厦内南丹东路腾飞广场,121.442432,31.187895,121.43782720252415,31.189786236269565
上海滩国际大厦,黄浦路99号,总签到1541人  上海市  楼宇,上海市虹口区黄浦路99号上海滩国际大厦,121.492017,31.244936,121.48755577252257,31.246924298325375
北上海生活广场,�川路1555号,总签到803人  上海市  商场,上海市松江区生活广场,121.230106,31.054521,121.22568907576135,31.05662911629892
上海外国语大学日本文化经济学院,松江区文翔路1550号上海外国语大学八教楼(日院),总签到355人  上海市  校园,上海市松江区文翔路1550号,121.225685,31.047076,121.22126514196655,31.049184882962624
牡丹小区,牡丹路145弄1~49号,总签到814人  上海市  住宅,上海市浦东新区牡丹路145弄1-49号牡丹小区(边门),121.54477,31.208064,121.54048947034107,31.210215980121927
复旦大学第一教学楼,上海杨浦区邯郸路220号复旦大学邯郸校区,总签到50人  上海市  校园,上海市杨浦区邯郸路220号复旦大学邯郸校区,121.50356,31.296335,121.49913602854103,31.298336179450768
海港新苑,新四平公路467弄,总签到395人  上海市  住宅,上海市奉贤区新四平公路467弄海港新苑(东门),121.739022,30.892738,121.73467289075822,30.89494361914836
上海好望角大饭店,肇嘉浜路500号(肇嘉浜路地铁站2号口步行500米),总签到631人  上海市  三星级宾馆,上海市徐汇区肇嘉浜路500号肇嘉浜路地铁站2号口好望角大饭店,121.454345,31.201398,121.4497671459267,31.203306104311256
丽娃河畔,上海市普陀区中山北路3663号,总签到856人  上海市  景点,上海市普陀区中山北路3663号,121.406829,31.227663,121.4021783969794,31.22949986998314
明泉・锦绣江南耕读园,金汇南路301弄,总签到320人  上海市  住宅,上海市闵行区金汇南路301弄,121.377191,31.168647,121.37256015209752,31.170525514931246
广兰公园,广兰路965,总签到736人  上海市  公园,上海市浦东新区广兰路965号广兰公园,121.619766,31.208674,121.61555945327723,31.210876517967503
盛大花园,龙华路2518弄之1-78号(龙华地铁站3号口步行210米),总签到1322人  上海市  住宅,上海市徐汇区龙华路2518弄1-78号龙华(地铁站) 3号盛大花园(西门),121.453204,31.176619,121.44862533047728,31.17853695412463
古猗庄园,真南路3911号,总签到471人  上海市  住宅,上海市嘉定区真南路3911号古猗庄园(北门),121.330133,31.294808,121.32557977080022,31.296703540006394
中国商飞设计研发中心,上海市浦东新区华夏中路800(近金科路),总签到891人  上海市  未知分类,上海市浦东新区中国商飞,121.509586,31.224792,121.50518979619888,31.22684217023882
上海市松江区图书馆,人民北路1626,总签到389人  上海市  图书馆,上海市松江人民北路上海市松江区图书馆,121.230507,31.00037,121.22609491238434,31.002509989907985
上海市儿童医院北京西路院区,北京西路1400弄24号,总签到4643人  上海市  医院,上海市静安区北京西路1400弄24号上海市儿童医院北京西路院区,121.448183,31.229338,121.44358740748069,31.23122000214033
博山小区,博山路50弄65-115号,总签到672人  上海市  住宅,上海市浦东新区博山路50弄65-115号博山小区(东南2门),121.556631,31.245549,121.55237704678187,31.24770735234161
日月新苑,上南路3880弄之1-42号,总签到415人  上海市  住宅,上海市浦东新区上南路3880弄日月新苑(北门),121.503506,31.15017,121.49909423141831,31.152239165145275
